1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.748149, 0.735417, 0.730258, 0.726434, 0.723796, 0.721651, 0.719886, 0.718393, 0.717271, 0.717141, 0.716722, 0.714921, 0.713716, 0.713331, 0.713331, 0.713331, 0.713331, 0.713691, 0.714861, 0.716722, 0.717141, 0.71728, 0.718556, 0.720244, 0.721932, 0.723798, 0.726434, 0.730259, 0.735674, 0.748132, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.742565, 0.732925, 0.728527, 0.72493, 0.722047, 0.719666, 0.717767, 0.716559, 0.714875, 0.715139, 0.712707, 0.711855, 0.711474, 0.710931, 0.710322, 0.71022, 0.71022, 0.710279, 0.710632, 0.711179, 0.711832, 0.712806, 0.715133, 0.714864, 0.716233, 0.717602, 0.719666, 0.722048, 0.724947, 0.728528, 0.732921, 0.742565, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.742654, 0.731822, 0.727238, 0.72346, 0.720672, 0.718297, 0.716252, 0.714598, 0.712879, 0.713021, 0.710655, 0.70976, 0.708866, 0.708066, 0.707754, 0.707441, 0.707248, 0.707248, 0.707435, 0.707751, 0.708066, 0.709068, 0.71007, 0.710735, 0.713012, 0.712846, 0.714487, 0.716129, 0.718298, 0.720675, 0.723463, 0.72722, 0.731818, 0.742663, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.743303, 0.731738, 0.726504, 0.722921, 0.719802, 0.717364, 0.714977, 0.713404, 0.711826, 0.711324, 0.709139, 0.708064, 0.707179, 0.70633, 0.705869, 0.705527, 0.705221, 0.705029, 0.705029, 0.705162, 0.705477, 0.705904, 0.706345, 0.707334, 0.708064, 0.709139, 0.711324, 0.711825, 0.713398, 0.714977, 0.717366, 0.71979, 0.722919, 0.72644, 0.731732, 0.743322, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.74576, 0.731925, 0.726779, 0.722482, 0.719373, 0.716814, 0.714341, 0.712414, 0.710836, 0.709883, 0.708488, 0.706937, 0.705862, 0.704788, 0.704137, 0.703694, 0.703254, 0.702967, 0.702811, 0.702811, 0.702921, 0.703305, 0.703757, 0.704161, 0.704788, 0.705865, 0.706939, 0.708491, 0.709882, 0.710833, 0.712413, 0.714341, 0.716811, 0.719408, 0.722442, 0.726759, 0.73222, 0.74572, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.73323, 0.727054, 0.723034, 0.719523, 0.716574, 0.714091, 0.711891, 0.710088, 0.708472, 0.708328, 0.705811, 0.704738, 0.703665, 0.702825, 0.702292, 0.701759, 0.701226, 0.701099, 0.700968, 0.700968, 0.701099, 0.701226, 0.701758, 0.70229, 0.702825, 0.703665, 0.704739, 0.705812, 0.708328, 0.708473, 0.710319, 0.712063, 0.71409, 0.716573, 0.719511, 0.723034, 0.727053, 0.733293, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.737115, 0.7287, 0.723627, 0.719837, 0.716564, 0.714112, 0.711865, 0.709875, 0.708171, 0.707529, 0.705213, 0.704147, 0.70308, 0.701826, 0.701175, 0.700523, 0.699941, 0.699604, 0.699424, 0.699301, 0.699301, 0.699424, 0.699604, 0.69994, 0.700504, 0.70114, 0.701823, 0.702857, 0.703926, 0.70517, 0.707544, 0.708274, 0.710028, 0.711685, 0.714011, 0.716564, 0.719836, 0.723627, 0.728705, 0.73711, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.740799, 0.733329, 0.725409, 0.720655, 0.717342, 0.714561, 0.712156, 0.710197, 0.708037, 0.706692, 0.705522, 0.703712, 0.702486, 0.70114, 0.700306, 0.699639, 0.698939, 0.698354, 0.698136, 0.697916, 0.697693, 0.697693, 0.697916, 0.698136, 0.698354, 0.698916, 0.699599, 0.700282, 0.701067, 0.702266, 0.703546, 0.705487, 0.706706, 0.70802, 0.709926, 0.711982, 0.714563, 0.717343, 0.720794, 0.724943, 0.733328, 0.739497, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.733756, 0.727006, 0.722224, 0.718352, 0.715363, 0.712582, 0.710086, 0.708395, 0.706787, 0.705729, 0.70321, 0.701968, 0.700743, 0.699611, 0.698846, 0.69818, 0.697533, 0.696976, 0.696695, 0.696522, 0.696407, 0.696407, 0.696522, 0.696695, 0.696976, 0.697588, 0.698226, 0.698865, 0.699673, 0.700844, 0.702015, 0.703201, 0.705735, 0.706776, 0.708386, 0.710072, 0.712582, 0.715364, 0.718603, 0.722241, 0.726991, 0.733754, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.737542, 0.729542, 0.724262, 0.719991, 0.716467, 0.714275, 0.712083, 0.709798, 0.707438, 0.705133, 0.70424, 0.70201, 0.700629, 0.699405, 0.69843, 0.697466, 0.696818, 0.696323, 0.695844, 0.695365, 0.695278, 0.695161, 0.695161, 0.695278, 0.695365, 0.695845, 0.696324, 0.696829, 0.697468, 0.698618, 0.699724, 0.700781, 0.702018, 0.704232, 0.705146, 0.707476, 0.709807, 0.712082, 0.714275, 0.716467, 0.720114, 0.724252, 0.729655, 0.737541, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.733298, 0.726878, 0.722485, 0.719523, 0.715268, 0.711858, 0.709241, 0.707118, 0.705281, 0.703598, 0.702316, 0.701603, 0.69929, 0.698224, 0.697271, 0.696391, 0.695671, 0.695191, 0.694761, 0.694397, 0.694068, 0.693983, 0.693983, 0.694077, 0.694346, 0.694741, 0.695191, 0.695671, 0.696391, 0.697271, 0.698287, 0.699344, 0.701617, 0.702303, 0.703523, 0.705442, 0.707241, 0.709241, 0.711858, 0.715267, 0.719535, 0.722488, 0.726963, 0.733649, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.739564, 0.730116, 0.724568, 0.719976, 0.716382, 0.713081, 0.710464, 0.70791, 0.705801, 0.703965, 0.702603, 0.700876, 0.700233, 0.698557, 0.697271, 0.696391, 0.695512, 0.694632, 0.694206, 0.693872, 0.69347, 0.693228, 0.693144, 0.693144, 0.69329, 0.693476, 0.693824, 0.694185, 0.694632, 0.695512, 0.696391, 0.697271, 0.698557, 0.700226, 0.700818, 0.702369, 0.704019, 0.706153, 0.707952, 0.710465, 0.713082, 0.716244, 0.719972, 0.724565, 0.73025, 0.739564, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.735515, 0.728399, 0.724131, 0.718473, 0.71512, 0.711688, 0.70907, 0.706701, 0.704578, 0.702883, 0.701557, 0.699825, 0.698566, 0.698593, 0.696391, 0.695512, 0.694632, 0.694043, 0.693316, 0.692982, 0.692663, 0.692412, 0.692304, 0.692304, 0.69245, 0.692701, 0.692952, 0.693313, 0.693921, 0.694632, 0.695512, 0.696391, 0.698593, 0.698566, 0.699746, 0.701237, 0.702767, 0.704689, 0.706865, 0.709071, 0.711689, 0.714731, 0.718385, 0.724121, 0.727941, 0.73542, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.732283, 0.725962, 0.721064, 0.716823, 0.713532, 0.710296, 0.707819, 0.705687, 0.703656, 0.701888, 0.700506, 0.698978, 0.697769, 0.69719, 0.69627, 0.694632, 0.693963, 0.693486, 0.692673, 0.692106, 0.691855, 0.691604, 0.691465, 0.691465, 0.69161, 0.691861, 0.692113, 0.692583, 0.693229, 0.693875, 0.694632, 0.696271, 0.69719, 0.69777, 0.698979, 0.700359, 0.701849, 0.703675, 0.705703, 0.707819, 0.710296, 0.713407, 0.716855, 0.721164, 0.725875, 0.732247, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.740692, 0.730477, 0.725236, 0.719627, 0.715513, 0.71247, 0.709542, 0.707089, 0.704928, 0.703008, 0.701117, 0.699512, 0.698302, 0.697093, 0.695884, 0.695813, 0.694095, 0.693406, 0.692921, 0.692094, 0.69158, 0.691327, 0.691085, 0.691018, 0.691018, 0.691138, 0.691496, 0.691734, 0.692051, 0.692668, 0.693285, 0.694091, 0.695813, 0.695884, 0.697094, 0.698303, 0.699512, 0.701104, 0.702959, 0.704984, 0.707089, 0.709542, 0.71244, 0.715537, 0.71993, 0.725236, 0.730474, 0.740684, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.737773, 0.729201, 0.725237, 0.71859, 0.714782, 0.711706, 0.708813, 0.706359, 0.70417, 0.702347, 0.70047, 0.698835, 0.697626, 0.696417, 0.69524, 0.694559, 0.694504, 0.692848, 0.692343, 0.691646, 0.691215, 0.69086, 0.690634, 0.690634, 0.690634, 0.690634, 0.691039, 0.691472, 0.69171, 0.692202, 0.69282, 0.694496, 0.694564, 0.695263, 0.696417, 0.697626, 0.698835, 0.70047, 0.702279, 0.704209, 0.706359, 0.708813, 0.711652, 0.714806, 0.718696, 0.725236, 0.729196, 0.737884, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.735807, 0.727919, 0.722417, 0.717688, 0.71408, 0.710891, 0.708084, 0.70566, 0.703504, 0.701726, 0.700062, 0.698398, 0.697061, 0.695951, 0.694863, 0.693974, 0.693783, 0.692951, 0.691764, 0.69128, 0.690849, 0.690417, 0.690251, 0.690251, 0.690251, 0.690251, 0.690506, 0.69094, 0.691374, 0.691737, 0.692934, 0.693799, 0.694033, 0.69507, 0.696106, 0.697143, 0.698398, 0.700062, 0.701726, 0.703504, 0.70566, 0.708084, 0.710919, 0.71413, 0.717688, 0.722417, 0.727917, 0.735904, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.734297, 0.727317, 0.721672, 0.716941, 0.713591, 0.710304, 0.707762, 0.705383, 0.703206, 0.701318, 0.699654, 0.698146, 0.696718, 0.695553, 0.694573, 0.693685, 0.692796, 0.693007, 0.691923, 0.691511, 0.691105, 0.690703, 0.690534, 0.690534, 0.690534, 0.690534, 0.690708, 0.691119, 0.691525, 0.691927, 0.693012, 0.692803, 0.693839, 0.694786, 0.695708, 0.696723, 0.698181, 0.699654, 0.701318, 0.703206, 0.705383, 0.707762, 0.710311, 0.71359, 0.716941, 0.721671, 0.727316, 0.734406, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.733691, 0.727686, 0.721227, 0.71664, 0.713244, 0.7101, 0.707539, 0.705143, 0.703024, 0.700981, 0.699379, 0.697951, 0.696523, 0.695172, 0.694312, 0.693486, 0.692627, 0.692639, 0.691608, 0.691177, 0.690733, 0.690286, 0.690101, 0.690101, 0.690101, 0.690101, 0.69028, 0.690712, 0.691158, 0.691604, 0.692633, 0.69258, 0.693439, 0.694297, 0.69519, 0.696548, 0.698004, 0.699454, 0.700981, 0.703024, 0.705143, 0.707539, 0.7101, 0.713243, 0.716618, 0.721097, 0.727697, 0.733841, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.733997, 0.728154, 0.721343, 0.716649, 0.713073, 0.709977, 0.707337, 0.704899, 0.702928, 0.700942, 0.699294, 0.697889, 0.696447, 0.695278, 0.694452, 0.693513, 0.692612, 0.692791, 0.691134, 0.69077, 0.69034, 0.68991, 0.689621, 0.689621, 0.689621, 0.689621, 0.689782, 0.690213, 0.690645, 0.691186, 0.692797, 0.692609, 0.693357, 0.694215, 0.695184, 0.696428, 0.697834, 0.69924, 0.700942, 0.702928, 0.704899, 0.707337, 0.709977, 0.712994, 0.716608, 0.720854, 0.728165, 0.733652, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.734085, 0.726276, 0.720905, 0.716605, 0.712976, 0.709978, 0.707362, 0.704962, 0.7029, 0.700888, 0.699277, 0.697813, 0.696372, 0.695419, 0.694399, 0.693369, 0.693, 0.692245, 0.691153, 0.690582, 0.690335, 0.690013, 0.689584, 0.689562, 0.689562, 0.689573, 0.68979, 0.690137, 0.690605, 0.691267, 0.692269, 0.692989, 0.693275, 0.694209, 0.695249, 0.696364, 0.697774, 0.699277, 0.700888, 0.7029, 0.704962, 0.707362, 0.709978, 0.71302, 0.716598, 0.720759, 0.726274, 0.733799, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.735551, 0.727796, 0.721091, 0.716771, 0.713213, 0.710041, 0.707515, 0.705146, 0.703023, 0.701016, 0.699455, 0.697895, 0.696405, 0.695352, 0.694298, 0.693245, 0.693388, 0.691743, 0.691172, 0.690601, 0.690108, 0.689896, 0.689685, 0.689503, 0.689503, 0.689596, 0.689814, 0.69006, 0.690783, 0.691349, 0.691746, 0.693386, 0.693245, 0.694298, 0.695352, 0.696405, 0.697895, 0.699456, 0.701016, 0.703023, 0.705146, 0.707515, 0.710041, 0.713258, 0.716799, 0.721397, 0.727846, 0.735532, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.735638, 0.728312, 0.721557, 0.717019, 0.71359, 0.710432, 0.707737, 0.705336, 0.703156, 0.7013, 0.699663, 0.698074, 0.696741, 0.695688, 0.694635, 0.693755, 0.693691, 0.691903, 0.691314, 0.690764, 0.690286, 0.690058, 0.689832, 0.689712, 0.689712, 0.689833, 0.690058, 0.690286, 0.69096, 0.69143, 0.691903, 0.693691, 0.693755, 0.694635, 0.695688, 0.696741, 0.698074, 0.699683, 0.701351, 0.703156, 0.705336, 0.707737, 0.710429, 0.713585, 0.717074, 0.721949, 0.728296, 0.735675, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.735816, 0.728004, 0.72211, 0.71779, 0.71402, 0.71102, 0.708129, 0.705789, 0.703631, 0.701779, 0.700085, 0.698434, 0.697077, 0.696024, 0.694971, 0.694525, 0.693595, 0.692348, 0.691634, 0.691021, 0.690643, 0.690412, 0.690185, 0.690067, 0.690076, 0.690186, 0.690412, 0.690643, 0.691113, 0.691634, 0.692348, 0.693596, 0.694525, 0.694971, 0.696025, 0.697077, 0.698444, 0.700133, 0.701758, 0.703621, 0.705788, 0.708177, 0.71096, 0.714017, 0.717793, 0.722187, 0.727946, 0.736096, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.738055, 0.72951, 0.724857, 0.718794, 0.71465, 0.711702, 0.708878, 0.706397, 0.704213, 0.702363, 0.700545, 0.698893, 0.697638, 0.696384, 0.695308, 0.695295, 0.693506, 0.692793, 0.692079, 0.691366, 0.69101, 0.690769, 0.690538, 0.690422, 0.690438, 0.690539, 0.690769, 0.691003, 0.691366, 0.692079, 0.692793, 0.693506, 0.695295, 0.695308, 0.696403, 0.697824, 0.698893, 0.700559, 0.702316, 0.704213, 0.706396, 0.708956, 0.711659, 0.714622, 0.718799, 0.724857, 0.728949, 0.738043, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.740876, 0.730676, 0.724732, 0.719797, 0.715875, 0.712384, 0.709626, 0.707016, 0.704822, 0.702887, 0.701096, 0.699457, 0.698207, 0.696977, 0.695837, 0.695812, 0.693951, 0.693238, 0.692524, 0.691887, 0.691592, 0.691296, 0.690997, 0.690872, 0.690872, 0.690977, 0.691287, 0.691592, 0.691887, 0.692524, 0.693237, 0.693951, 0.695812, 0.69584, 0.697157, 0.698492, 0.699517, 0.701088, 0.702874, 0.704822, 0.707025, 0.709662, 0.712373, 0.715759, 0.719799, 0.724732, 0.730315, 0.740864, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.732399, 0.726004, 0.722532, 0.717101, 0.713573, 0.71045, 0.707883, 0.705686, 0.703723, 0.70214, 0.700458, 0.699011, 0.697782, 0.697017, 0.696178, 0.694694, 0.693976, 0.693239, 0.692568, 0.692183, 0.691858, 0.691559, 0.691552, 0.691552, 0.691571, 0.691878, 0.692183, 0.692568, 0.693113, 0.693828, 0.694574, 0.69616, 0.697031, 0.69791, 0.699118, 0.700341, 0.701947, 0.70367, 0.705686, 0.707972, 0.710498, 0.713357, 0.716896, 0.722533, 0.726008, 0.7324, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.735283, 0.72765, 0.722408, 0.718327, 0.715046, 0.711704, 0.70909, 0.706864, 0.704768, 0.703048, 0.701576, 0.699978, 0.698587, 0.698198, 0.696576, 0.695643, 0.694821, 0.693844, 0.693375, 0.69299, 0.692607, 0.692318, 0.692232, 0.692232, 0.692295, 0.692606, 0.69299, 0.693375, 0.693807, 0.694558, 0.69547, 0.696564, 0.698212, 0.698664, 0.699891, 0.701328, 0.702897, 0.704768, 0.706863, 0.709206, 0.712002, 0.71484, 0.7183, 0.722408, 0.727655, 0.735284, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.739203, 0.729759, 0.724212, 0.720833, 0.716456, 0.713198, 0.710297, 0.708041, 0.705946, 0.703851, 0.702373, 0.700901, 0.699562, 0.699378, 0.697309, 0.696404, 0.695471, 0.694642, 0.694187, 0.693804, 0.693462, 0.693266, 0.693056, 0.693082, 0.693264, 0.693446, 0.693804, 0.694187, 0.694703, 0.6955, 0.696365, 0.697277, 0.699381, 0.699558, 0.700878, 0.702315, 0.703851, 0.705946, 0.708041, 0.71044, 0.713428, 0.716325, 0.720852, 0.724547, 0.729746, 0.739198, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.733088, 0.726321, 0.721932, 0.719348, 0.715028, 0.712208, 0.70986, 0.708063, 0.706264, 0.704678, 0.703072, 0.701413, 0.700035, 0.698944, 0.697423, 0.696554, 0.695773, 0.695166, 0.694619, 0.694412, 0.694215, 0.694123, 0.694123, 0.694223, 0.694412, 0.694619, 0.695306, 0.69605, 0.696777, 0.697504, 0.698966, 0.700033, 0.701427, 0.70308, 0.704677, 0.706263, 0.708061, 0.709859, 0.712223, 0.715041, 0.719358, 0.722154, 0.726499, 0.733086, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
